"","ZCTA5CE20","RPL_theme1","RPL_theme2","RPL_theme3","RPL_theme4","STATE_ABBR","TOTAL","Urbanicity"
"409","40855",0.6398,0.9954,0.3498,0.0762,"KY",770,1
"410","42409",0.7167,0.3335,0.2444,0.8728,"KY",2578,0
"411","40972",0.9704,0.335,0.0978,0.8275,"KY",1229,0
"412","40856",0.742,0.3898,0.1091,0.1962,"KY",820,0
"413","40011",0.5602,0.8287,0.5578,0.2582,"KY",2378,0
"414","41812",0.937,0.9721,0,0.1307,"KY",303,0
"415","42464",0.5955,0.7117,0.1153,0.334,"KY",1834,0
"416","41055",0.5582,0.2426,0.1891,0.5668,"KY",1946,0
"417","42286",0.7548,0.4027,0.751,0.4931,"KY",1170,0
"418","41064",0.8449,0.6904,0.1191,0.7866,"KY",1929,0
"419","40927",0.7397,0.9838,0,0.3784,"KY",275,0
"420","42371",0.3329,0.8677,0,0.0944,"KY",405,0
"421","41385",0.9486,0.6454,0.23,0.8156,"KY",385,0
"422","41817",0.3726,0.9219,0,0.1288,"KY",226,0
"423","41271",0.521,0.249,0,0.3586,"KY",247,0
"424","41263",0.7739,0.9897,0.2104,0.3539,"KY",385,0
"425","40935",0.9473,0.6981,0.083,0.4502,"KY",2593,0
"426","41836",0.9424,0.6322,0,0.4367,"KY",1139,0
"427","40828",0.9946,0.8844,0.2321,0.9646,"KY",3598,1
"428","40763",0.9104,0.3655,0,0.3346,"KY",541,0
"429","41264",0.8219,0.1376,0.2029,0.3295,"KY",304,0
"430","41825",0.9512,0.1961,0,0.2883,"KY",487,0
"431","40012",0.5321,0.6192,0.1759,0.0568,"KY",496,0
"432","42204",0.6481,0.0965,0.2699,0.5144,"KY",454,0
"433","40006",0.8877,0.8352,0.5544,0.9336,"KY",4863,0
"434","41833",0.9821,0.3206,0,0.3248,"KY",255,0
"435","41845",0.7596,0.62,0.2841,0.3087,"KY",136,0
"436","41572",0.8742,0.962,0.0954,0.481,"KY",3740,0
"437","41647",0.992,0.9689,0.2123,0.7156,"KY",1592,0
"438","41513",0.5725,0.9877,0,0.0897,"KY",508,0
"439","41766",0.8242,0.7991,0,0,"KY",137,0
"440","41777",0.9989,0.8061,0.2358,0.3449,"KY",1066,0
"441","41524",0.9872,0.9246,0,0.3777,"KY",222,0
"442","40921",0.6706,0.3429,0.3342,0.26,"KY",336,0
"443","41615",0.9971,0.4162,0,0.3883,"KY",482,0
"444","42746",0.9047,0.6626,0.4526,0.5187,"KY",2098,0
"445","40801",0.9982,0.9983,0.2799,0.347,"KY",519,0
"446","40178",0.1939,0.238,0.2841,0.2392,"KY",706,0
"447","40037",0.8476,0.7468,0.1806,0.4093,"KY",2771,0
"448","42326",0.9131,0.9298,0,0.141,"KY",664,0
"449","41721",0.989,0.955,0.3008,0.553,"KY",538,0
"450","40140",0.9848,0.9979,0.5714,0.2938,"KY",509,0
"451","40020",0.4299,0.5009,0.1191,0,"KY",121,0
"452","41667",0.9816,0.9018,0,0.1395,"KY",721,0
"453","41135",0.6136,0.6288,0,0.3753,"KY",153,0
"454","41559",0.9854,0.9857,0,0.1558,"KY",431,0
"455","41862",0.9918,0.1729,0,0.3107,"KY",1061,0
"456","42124",0,0.4884,0,0,"KY",92,0
"457","42322",0.1674,0.0497,0,0,"KY",71,0
"458","42122",0.1628,0.4873,0.2002,0.0852,"KY",4425,0
"459","42086",0.3312,0.3922,0.2234,0.1006,"KY",4588,0
"460","42071",0.7497,0.2613,0.5713,0.9265,"KY",29740,1
"461","40208",0.9535,0.1523,0.7257,0.9678,"KY",16186,1
"462","40245",0.0852,0.2748,0.6288,0.5335,"KY",32896,1
"463","40007",0.5363,0.3331,0,0.4011,"KY",228,0
"464","40013",0.0954,0.4064,0.2388,0.2873,"KY",5285,0
"465","40014",0.0839,0.1677,0.5764,0.417,"KY",20595,1
"466","41076",0.3741,0.2689,0.1861,0.6544,"KY",18195,1
"467","40385",0.8984,0.3878,0.138,0.2106,"KY",2581,0
"468","41129",0.7217,0.7954,0.3213,0.8315,"KY",10331,0
"469","40041",0.2302,0.4835,0.2081,0.865,"KY",275,1
"470","42020",0.2655,0.6844,0.2655,0.1841,"KY",2493,0
"471","42788",0.2238,0.0966,0.2373,0.0698,"KY",405,0
"472","40202",0.943,0.5134,0.7196,0.9741,"KY",6362,1
"473","40419",0.9435,0.9249,0.4755,0.9354,"KY",4683,0
"474","41010",0.7894,0.6505,0.2666,0.5497,"KY",3858,0
"475","40353",0.7969,0.9218,0.4846,0.8654,"KY",21542,1
"476","41764",0.926,0.3196,0.2405,0.2998,"KY",704,0
"477","40514",0.042,0.2548,0.6393,0.1857,"KY",15337,1
"478","40055",0.1986,0.9272,0.3038,0.3755,"KY",2084,0
"479","42462",0.3732,0.3909,0.2057,0.1371,"KY",1048,0
"480","42355",0.2914,0.4303,0.4457,0.2181,"KY",1911,0
"481","42069",0.3795,0.0117,0.1437,0.0847,"KY",793,0
"482","41301",0.9892,0.9921,0.1065,0.9151,"KY",5921,0
"483","42167",0.8928,0.7968,0.5311,0.8687,"KY",7992,0
"484","41180",0.8253,0.6132,0.4245,0.2253,"KY",900,0
"485","41522",0.9787,0.8872,0.1091,0.7978,"KY",4967,0
"486","40004",0.4851,0.8422,0.5525,0.7807,"KY",29563,1
"487","42275",0.783,0.9992,0.0925,0.289,"KY",720,0
"488","40962",0.9872,0.7809,0.4798,0.9956,"KY",18474,0
"489","40322",0.9051,0.8409,0.0789,0.9481,"KY",3049,0
"490","42156",0.0567,0.1926,0.291,0.2157,"KY",143,0
"491","40977",0.9818,0.8881,0.1578,0.9964,"KY",9500,0
"492","40444",0.743,0.8661,0.2405,0.6983,"KY",14079,0
"493","41855",0.643,0.9825,0.527,0.5079,"KY",639,0
"494","41832",0.4405,0.6005,0,0.1214,"KY",230,0
"495","42050",0.9427,0.9304,0.4093,0.6971,"KY",3013,0
"496","41804",0.7608,0.1781,0,0.1943,"KY",855,0
"497","42459",0.8066,0.8264,0.4078,0.6106,"KY",4344,0
"498","41002",0.8305,0.3954,0.4408,0.8994,"KY",2415,0
"499","42330",0.8521,0.6094,0.3122,0.6415,"KY",9202,1
"500","40387",0.7724,0.7333,0.0773,0.4176,"KY",2211,0
"501","40146",0.9479,0.802,0.4553,0.8713,"KY",4420,0
"502","41837",0.9049,0.9773,0.1037,0.1226,"KY",689,0
"503","42234",0.9151,0.9436,0.7725,0.7052,"KY",2752,0
"504","41034",0.2276,0.3156,0.138,0.3083,"KY",1081,0
"505","42236",0.5794,0.4351,0.6874,0.2009,"KY",735,0
"506","42728",0.8761,0.494,0.4081,0.9772,"KY",16327,0
"507","42337",0.9126,0.6851,0.2896,0.4342,"KY",2019,0
"508","40050",0.9759,0.9951,0.2526,0.9956,"KY",1726,0
"509","42266",0.41,0.4407,0.6326,0.7914,"KY",2039,0
"510","40906",0.9563,0.7758,0.3933,0.9785,"KY",12112,0
"511","40943",0.9964,0.3519,0,0.4686,"KY",737,0
"512","41835",0.9801,0.8909,0.1861,0.088,"KY",856,0
"513","42566",0.9537,0.477,0.1008,0.1894,"KY",651,0
"514","41043",0.514,0.5009,0.1437,0.5169,"KY",1743,0
"515","41834",0.9814,0.0779,0.0925,0.4461,"KY",775,0
"516","41839",0.9882,0.3576,0.257,0.6358,"KY",1425,0
"517","41712",0.4106,0.0693,0,0.2873,"KY",402,0
"518","42202",0.725,0.6937,0.3346,0.5336,"KY",2110,0
"519","41367",0.9401,0.8272,0,0.3464,"KY",156,0
"520","40759",0.8011,0.9412,0.1699,0.3397,"KY",3530,0
"521","41267",0.9713,0.887,0,0.2274,"KY",859,0
"522","41824",0.9847,0.428,0.1641,0.5651,"KY",994,0
"523","42729",0.9671,0.5035,0.4849,0.6615,"KY",1393,0
"524","41534",0.9716,0.5284,0,0.6647,"KY",261,0
"525","42332",0.9777,0.251,0.2189,0.3767,"KY",83,0
"526","42120",0.9367,0.9809,0.3584,0.3805,"KY",2881,0
"527","42354",0.7529,0.9211,0.3115,0.554,"KY",304,1
"528","41166",0.5311,0.5715,0.0874,0.1112,"KY",998,0
"529","40826",0.9776,0.9973,0,0.298,"KY",802,0
"530","42280",0.6546,0.4147,0,0.6638,"KY",301,0
"531","41660",0.7206,0.9331,0,0.1199,"KY",523,0
"532","42453",0.7563,0.2527,0.0789,0.2723,"KY",550,0
"533","40819",0.6242,0.412,0,0.2985,"KY",739,0
"534","40117",0.5729,0.9365,0.271,0.3354,"KY",2421,0
"535","41751",0.5367,0.7964,0.2358,0.1309,"KY",355,1
"536","40807",0.5908,0.805,0.2512,0.0879,"KY",382,1
"537","40820",0.8766,0.819,0,0.6764,"KY",530,0
"538","41464",0.987,0.9967,0,0.2967,"KY",619,0
"539","41729",0,0.0536,0.4957,0,"KY",153,1
"540","40818",0.8207,0.9811,0,0.156,"KY",92,0
"541","41754",0.9742,0.9665,0.2722,0.6299,"KY",279,0
"542","40964",0.8437,0.3791,0,0.3829,"KY",13,0
"543","41723",0.7949,0.9931,0,0.6686,"KY",1270,0
"544","41763",0.9926,0.9759,0.1153,0.8883,"KY",681,0
"545","42061",0.1674,0.047,0,0,"KY",80,0
"546","41571",0.7121,0.9946,0,0.5244,"KY",452,0
"547","41554",0.675,0.6189,0.1313,0.4398,"KY",1060,0
"548","41538",0.0356,0.1435,0,0,"KY",47,0
"549","40350",0.9461,0.0431,0,0.1561,"KY",112,0
"550","40047",0.373,0.6165,0.354,0.4811,"KY",20197,1
"551","40390",0.6032,0.2917,0.6346,0.9074,"KY",7486,1
"552","40272",0.6435,0.8238,0.5905,0.7008,"KY",38519,1
"553","41139",0.5492,0.8266,0.2029,0.7364,"KY",8265,1
"554","40220",0.2704,0.373,0.7251,0.706,"KY",33009,1
"555","40517",0.7062,0.692,0.7964,0.7226,"KY",36025,1
"556","40241",0.0997,0.3843,0.7024,0.6237,"KY",29891,1
"557","41101",0.807,0.9576,0.4358,0.7937,"KY",19280,1
"558","40076",0.6545,0.7188,0.7075,0.539,"KY",2307,0
"559","41121",0.6162,0.345,0,0.2212,"KY",1456,0
"560","41033",0.4604,0.1417,0.1408,0.1046,"KY",2100,0
"561","40222",0.0914,0.2586,0.7,0.748,"KY",21021,1
"562","40211",0.9625,0.9712,0.7314,0.7982,"KY",23434,1
"563","40162",0.3991,0.4302,0.1408,0.1898,"KY",6644,0
"564","40160",0.8134,0.9131,0.7188,0.8953,"KY",23643,1
"565","41001",0.2699,0.2995,0.1523,0.4267,"KY",16581,1
"566","42784",0.6,0.9303,0.1891,0.395,"KY",2428,0
"567","41635",0.9891,0.9199,0.0954,0.5974,"KY",3219,0
"568","40360",0.7821,0.9558,0.3691,0.9615,"KY",6850,0
"569","40472",0.9543,0.6646,0.4565,0.2352,"KY",1462,0
"570","42633",0.917,0.7017,0.456,0.9528,"KY",19842,0
"571","42160",0.6391,0.3058,0.5141,0.4673,"KY",1536,0
"572","41093",0.856,0.7885,0.1037,0.4384,"KY",2640,0
"573","41339",0.971,0.7825,0.1699,0.9885,"KY",10906,0
"574","40177",0.8493,0.9211,0.5105,0.6635,"KY",1431,0
"575","40513",0.029,0.1164,0.7628,0.4955,"KY",11188,1
"576","42041",0.8132,0.9552,0.5875,0.7346,"KY",4670,1
"577","40243",0.0794,0.6387,0.5172,0.7944,"KY",10361,1
"578","41085",0.9298,0.5967,0.292,0.6489,"KY",775,1
"579","41601",0.8677,0.9844,0,0.5958,"KY",931,1
"580","41649",0.9111,0.8397,0.0978,0.8623,"KY",2516,0
"581","40422",0.6698,0.7112,0.6315,0.82,"KY",24748,1
"582","42503",0.7657,0.7853,0.5061,0.6977,"KY",23408,1
"583","41008",0.8995,0.6889,0.6054,0.9613,"KY",7219,1
"584","42133",0.5107,0.1354,0.2556,0.4177,"KY",1445,0
"585","41858",0.9554,0.9858,0.3337,0.9029,"KY",8053,0
"586","40447",0.9847,0.8591,0.083,0.841,"KY",7975,0
"587","41164",0.9579,0.9444,0.3236,0.8026,"KY",13081,0
"588","42166",0.8298,0.6016,0.1065,0.5026,"KY",3061,0
"589","40913",0.8204,0.4714,0.2985,0.5975,"KY",306,0
"590","42647",0.9863,0.6677,0.0874,0.4132,"KY",3732,0
"591","41098",0.8651,0.7657,0.3333,0.6017,"KY",1922,0
"592","42220",0.8183,0.6397,0.6452,0.9339,"KY",7186,0
"593","42404",0.8088,0.9105,0.3016,0.5162,"KY",2736,0
"594","42021",0.9488,0.7769,0.5406,0.6706,"KY",1750,0
"595","40988",0.9814,0.3733,0.1437,0.3449,"KY",416,0
"596","40143",0.6872,0.8253,0.1834,0.8436,"KY",6167,0
"597","42629",0.926,0.9374,0.5562,0.9195,"KY",5273,0
"598","42276",0.8099,0.8061,0.6064,0.8009,"KY",14643,0
"599","42211",0.6864,0.8112,0.5399,0.7131,"KY",13001,0
"600","40009",0.7929,0.3046,0.1282,0.532,"KY",1258,0
"601","42733",0.7683,0.3378,0.3635,0.249,"KY",1332,0
"602","40402",0.8152,0.8115,0.0954,0.5533,"KY",2525,0
"603","41810",0.6022,0.4578,0,0.1449,"KY",518,0
"604","40313",0.9895,0.9187,0.23,0.9927,"KY",3723,0
"605","42056",0.631,0.771,0.2785,0.679,"KY",2405,0
"606","41701",0.9169,0.9312,0.2234,0.9954,"KY",17265,0
"607","42262",0.8357,0.6966,0.7377,0.5783,"KY",8806,1
"608","42207",0.7082,0.4471,0.5047,0.5129,"KY",1447,0
"609","40958",0.7861,0.9199,0,0.3551,"KY",500,0
"610","41262",0.9546,0.9105,0.0954,0.1255,"KY",1577,0
"611","42127",0.9267,0.6158,0.5564,0.7802,"KY",6473,0
"612","40445",0.8678,0.4688,0.0874,0.7189,"KY",817,0
"613","42352",0.7571,0.845,0.1806,0.4652,"KY",2136,0
"614","40310",0.7774,0.5693,0.2641,0.1961,"KY",554,0
"615","40771",0.9962,0.3993,0.2752,0.5003,"KY",1503,0
"616","40939",0.7769,0.6283,0,0.1541,"KY",142,0
"617","40371",0.9604,0.6629,0.0925,0.2953,"KY",3246,0
"618","42436",0.3331,0.1074,0.0925,0.54,"KY",987,0
"619","42413",0.479,0.3317,0.1977,0.3919,"KY",3584,0
"620","41847",0.6525,0.4803,0.1954,0.3053,"KY",462,0
"621","41142",0.3458,0.1375,0,0.1116,"KY",129,0
"622","42374",0.5051,0.2542,0.1578,0.272,"KY",268,0
"623","40063",0.386,0.0052,0.3771,0.1455,"KY",624,0
"624","42051",0.641,0.395,0.652,0.4682,"KY",2745,0
"625","42101",0.8828,0.5727,0.823,0.9784,"KY",58390,1
"626","41016",0.7527,0.7914,0.2641,0.7493,"KY",6088,1
"627","40036",0.4042,0.7905,0,0.1145,"KY",241,0
"628","40065",0.6041,0.7237,0.7915,0.7246,"KY",29713,1
"629","40150",0.55,0.8441,0.3408,0.5237,"KY",3797,0
"630","40503",0.3311,0.1342,0.6717,0.5513,"KY",28611,1
"631","40379",0.6347,0.7546,0.2321,0.5592,"KY",3344,0
"632","40324",0.4157,0.5141,0.6536,0.8192,"KY",44644,1
"633","40026",0.0261,0.1999,0.4494,0.1241,"KY",5788,1
"634","40022",0.0614,0.6575,0.4659,0.0552,"KY",921,0
"635","40516",0.4833,0.225,0.8875,0.4875,"KY",2979,0
"636","41168",0.7428,0.2731,0.1153,0.5543,"KY",2373,0
"637","41075",0.1388,0.345,0.5311,0.6951,"KY",16482,1
"638","41174",0.8483,0.9046,0.1921,0.2835,"KY",950,0
"639","40504",0.8796,0.5657,0.8886,0.955,"KY",26282,1
"640","42054",0.1575,0.2521,0.2104,0.2149,"KY",1120,0
"641","41031",0.7278,0.7383,0.4284,0.8486,"KY",15796,0
"642","42718",0.8048,0.9507,0.4721,0.8311,"KY",24399,0
"643","40337",0.8802,0.8687,0.0978,0.5765,"KY",5331,0
"644","42732",0.4294,0.7937,0,0.2481,"KY",1890,0
"645","42327",0.5059,0.5435,0.1437,0.6024,"KY",3992,0
"646","42164",0.7589,0.8887,0.3891,0.8417,"KY",16434,0
"647","42036",0.4963,0.9202,0,0.0782,"KY",1422,0
"648","40311",0.879,0.9231,0.4258,0.9652,"KY",7389,0
"649","42035",0.4306,0.2389,0.23,0.3626,"KY",800,0
"650","42451",0.9206,0.9608,0,0.1057,"KY",885,0
"651","40008",0.7473,0.4041,0.2189,0.3886,"KY",3579,0
"652","41348",0.9854,0.7219,0,0.8098,"KY",1276,0
"653","42369",0.8618,0.3907,0.1977,0.2859,"KY",275,0
"654","40069",0.6729,0.7681,0.6109,0.7941,"KY",8553,0
"655","41557",0.7988,0.8644,0.1065,0.4003,"KY",1822,0
"656","42519",0.9417,0.7207,0.1613,0.7661,"KY",2841,0
"657","41365",0.7808,0.1485,0,0.2943,"KY",497,0
"658","42748",0.7631,0.9019,0.5566,0.5609,"KY",8525,0
"659","41630",0.9665,0.9649,0,0.4647,"KY",1426,0
"660","41815",0.9829,0.29,0,0.6532,"KY",886,0
"661","41352",0.8023,0.5258,0,0.206,"KY",865,0
"662","41046",0.892,0.7539,0.1191,0.3541,"KY",1282,0
"663","40486",0.7854,0.7,0,0.3322,"KY",2584,0
"664","41171",0.9354,0.7387,0.43,0.9064,"KY",4646,0
"665","42721",0.8417,0.8726,0.2104,0.5331,"KY",3803,0
"666","40456",0.8708,0.878,0.3436,0.9318,"KY",9636,0
"667","41214",0.8176,0.9957,0,0.3982,"KY",586,0
"668","42450",0.8465,0.962,0.5484,0.7704,"KY",3857,0
"669","41083",0.8553,0.6963,0.2841,0.8184,"KY",1186,0
"670","42367",0.721,0.6581,0.1121,0.164,"KY",604,1
"671","40359",0.7014,0.7879,0.43,0.8891,"KY",6525,0
"672","40840",0.9886,0.2864,0,0.2381,"KY",192,0
"673","41146",0.9914,0.5408,0.2655,0.6502,"KY",406,0
"674","42649",0.9842,0.9701,0.1008,0.858,"KY",3066,0
"675","41044",0.721,0.5762,0.0954,0.4134,"KY",808,0
"676","42024",0.5299,0.7963,0.2281,0.4265,"KY",1496,0
"677","42029",0.5806,0.8048,0.2144,0.9435,"KY",6199,0
"678","41265",0.8693,0.5288,0,0.3634,"KY",1833,0
"679","42214",0.5466,0.9774,0.3229,0.0897,"KY",492,0
"680","42765",0.8565,0.8277,0.406,0.9636,"KY",6061,0
"681","41204",0.6111,0.6208,0,0.3141,"KY",631,0
"682","41332",0.9758,0.4166,0.1065,0.2913,"KY",1147,0
"683","42157",0.7245,0.4546,0,0.352,"KY",288,0
"684","41232",0.9002,0.0738,0,0.2081,"KY",756,0
"685","41655",0.9982,0.9781,0,0.3558,"KY",959,0
"686","41861",0.1991,0.0755,0,0.1291,"KY",45,0
"687","40115",0.741,0.5353,0.2655,0.2541,"KY",579,0
"688","41612",0.7821,0.5724,0.8771,0.373,"KY",100,0
"689","41740",0.835,0.9581,0,0.4913,"KY",709,0
"690","41203",0.9886,0.9771,0.2166,0.8716,"KY",603,0
"691","41619",0.8811,0.7422,0,0.1137,"KY",391,0
"692","41604",0.7045,0.7262,0,0.3766,"KY",395,0
"693","41838",0.9875,0.4109,0,0.1041,"KY",385,0
"694","42463",0.993,0.3223,0,0.1321,"KY",113,0
"695","41159",0.9976,0.8844,0,0.32,"KY",347,0
"696","41528",0.9879,0.837,0,0.3737,"KY",908,0
"697","40052",0.6534,0.157,0.2626,0.1861,"KY",629,0
"698","41390",0.8395,0.4657,0,0,"KY",60,0
"699","41543",0.4917,0.3516,0,0.1365,"KY",600,0
"700","40142",0.2414,0.0789,0.1346,0.3094,"KY",2677,0
"701","42722",0.6746,0.8026,0.2512,0.2988,"KY",601,0
"702","40810",0.9924,0.8042,0.1037,0.5273,"KY",1468,0
"703","42350",0.4436,0.9358,0.2688,0.2608,"KY",1361,0
"704","40108",0.5832,0.5516,0.4158,0.8139,"KY",11782,0
"705","40740",0.9217,0.7696,0.138,0.6253,"KY",3049,0
"706","41254",0.6839,0.8343,0,0.1543,"KY",461,0
"707","41052",0.0096,0.4691,0,0.1231,"KY",65,0
"708","41745",0.9667,0.7,0,0.3257,"KY",199,0
"709","40358",0.9345,0.6457,0.1578,0.1909,"KY",530,0
"710","41727",0.9664,0.5809,0.1037,0.3749,"KY",935,0
"711","40161",0.4437,0.0701,0.2675,0.1398,"KY",190,0
"712","40816",0.1683,0.0528,0,0.1353,"KY",21,0
"713","41366",0.1649,0.0528,0,0.1568,"KY",11,0
"714","41560",0.7353,0.4197,0,0.363,"KY",351,0
"715","41540",0.6276,0.1346,0,0.2972,"KY",280,0
"716","40946",0.6355,0.4115,0,0.1094,"KY",170,0
"717","40941",0.8221,0.0357,0,0.3075,"KY",290,1
"718","42516",0.7913,0.878,0,0.2595,"KY",499,0
"719","40843",0.9905,0.4743,0,0.179,"KY",227,0
"720","40109",0.3856,0.1579,0.3595,0.1013,"KY",1923,0
"721","42104",0.3548,0.4125,0.7088,0.6906,"KY",30484,1
"722","40391",0.6792,0.8492,0.5939,0.833,"KY",35360,1
"723","41017",0.1052,0.2823,0.5006,0.6416,"KY",39959,1
"724","41051",0.3877,0.4187,0.4613,0.4903,"KY",28805,1
"725","41011",0.6667,0.5088,0.7803,0.8264,"KY",25098,1
"726","40383",0.4251,0.6361,0.6841,0.55,"KY",22545,1
"727","41141",0.9616,0.3765,0.1313,0.4895,"KY",2365,0
"728","42103",0.3378,0.6318,0.7481,0.7612,"KY",20223,1
"729","41819",0.969,0.0268,0.7308,0.3685,"KY",280,0
"730","41503",0.4254,0.4919,0.7342,0.4301,"KY",562,0
"731","40953",0.9941,0.3988,0,0.1371,"KY",1141,0
"732","41519",0.84,0.6516,0.0978,0.4363,"KY",1084,0
"733","42151",0.8385,0.2332,0.1783,0.1541,"KY",324,0
"734","41226",0.8281,0.3522,0,0.1422,"KY",281,0
"735","40870",0.7806,0.1717,0.1282,0.5168,"KY",396,0
"736","41268",0.9247,0.9278,0,0.3392,"KY",373,1
"737","40104",0.7672,0.0818,0,0.2238,"KY",1166,0
"738","42741",0.9362,0.2217,0.2257,0.287,"KY",628,0
"739","42410",0.8312,0.7884,0.3653,0.6738,"KY",1555,1
"740","41739",0.7735,0.9878,0.2321,0.1372,"KY",57,0
"741","40847",0.8154,0.5187,0,0.1947,"KY",337,1
"742","41642",0.6578,0.5471,0,0.1231,"KY",603,0
"743","41132",0.9661,0.9841,0,0.346,"KY",349,0
"744","41822",0.9817,0.9189,0.138,0.9998,"KY",2017,0
"745","40170",0.8175,0.9789,0,0.2505,"KY",256,0
"746","41844",0.9675,0.7233,0.3655,0.7761,"KY",1772,0
"747","20851",0.5609,0.2359,0.9646,0.7728,"MD",14930,1
"748","21776",0.2599,0.2717,0.5726,0.5288,"MD",4945,0
"749","21252",0.5188,0.0092,0.6981,0.1455,"MD",2766,1
"750","20623",0.068,0.0732,0.5299,0.1812,"MD",3041,1
"751","21798",0.3982,0.1785,0.5075,0.3226,"MD",2348,0
"752","21045",0.1598,0.3836,0.9156,0.6963,"MD",40433,1
"753","20861",0.0226,0.1836,0.7576,0.0594,"MD",1848,1
"754","20721",0.1577,0.1109,0.8453,0.4251,"MD",27718,1
"755","20640",0.389,0.4429,0.816,0.614,"MD",11137,1
"756","21075",0.1524,0.3205,0.8815,0.7138,"MD",29874,1
"757","20667",0.5856,0.9772,0.4764,0.063,"MD",508,1
"758","21251",0.5206,0.0074,0.5281,0.1455,"MD",867,1
"759","21056",0.0065,0.4286,0,0,"MD",187,0
"760","20606",0.761,0.9339,0.3917,0.3241,"MD",443,0
"761","21890",0.5055,0.0055,0.8258,0.1455,"MD",3976,1
"762","21841",0.2831,0.8878,0.4544,0.6273,"MD",978,0
"763","21675",0.3583,0.0818,0,0,"MD",217,0
"764","20677",0.1614,0.0435,0.6525,0.0998,"MD",2487,0
"765","21627",0.1762,0.4448,0,0.1425,"MD",21,0
"766","20645",0.0422,0.7523,0.2373,0.0375,"MD",1031,0
"767","21541",0.2048,0.1984,0.3207,0.6398,"MD",1240,0
"768","21804",0.6821,0.416,0.8576,0.935,"MD",38772,1
"769","21713",0.4379,0.4852,0.4528,0.6566,"MD",9385,1
"770","21795",0.4443,0.579,0.4787,0.8583,"MD",9291,1
"771","21539",0.7074,0.8617,0.1191,0.7886,"MD",2418,1
"772","21915",0.2339,0.0816,0.657,0.5054,"MD",2677,0
"773","21206",0.6295,0.4592,0.9017,0.8802,"MD",50744,1
"774","21538",0.7645,0.6205,0.0954,0.1738,"MD",532,0
"775","21750",0.6936,0.7394,0.1496,0.4293,"MD",3771,0
"776","21913",0.8386,0.035,0.6881,0.4354,"MD",883,0
"777","21532",0.6927,0.1798,0.604,0.774,"MD",15749,1
"778","21756",0.1589,0.3168,0.2144,0.3253,"MD",3837,0
"779","21837",0.5972,0.2414,0.6077,0.4533,"MD",2964,0
"780","21545",0.5589,0.384,0.3553,0.3975,"MD",2037,0
"781","21228",0.2369,0.2547,0.8589,0.7093,"MD",49577,1
"782","21236",0.2674,0.2273,0.7873,0.5592,"MD",37843,1
"783","21904",0.6415,0.3018,0.2841,0.6141,"MD",7992,1
"784","21914",0.6237,0.6254,0.585,0.1431,"MD",491,1
"785","21779",0.0381,0.3921,0.1346,0.2767,"MD",764,0
"786","20705",0.4932,0.3298,0.9635,0.8271,"MD",27305,1
"787","20706",0.5782,0.5458,0.9707,0.8321,"MD",39718,1
"788","21667",0.3213,0.2679,0,0.1106,"MD",240,0
"789","21104",0.0166,0.1674,0.601,0.0937,"MD",4958,0
"790","21093",0.0335,0.3277,0.7166,0.6204,"MD",37397,1
"791","21144",0.297,0.4296,0.8282,0.5675,"MD",34008,1
"792","21076",0.0642,0.0469,0.8528,0.639,"MD",15032,1
"793","21146",0.0592,0.3352,0.5067,0.4336,"MD",27180,1
"794","20903",0.8159,0.4551,0.9889,0.9216,"MD",25835,1
"795","20613",0.1959,0.0796,0.8443,0.1683,"MD",14606,0
"796","21710",0.1521,0.388,0.5241,0.6573,"MD",4986,0
"797","21754",0.0282,0.4112,0.7807,0.2442,"MD",6228,1
"798","20657",0.3325,0.3662,0.6087,0.3184,"MD",19525,1
"799","21668",0.503,0.6525,0.5685,0.4477,"MD",1898,0
"800","21829",0.1002,0.1553,0.2526,0.0886,"MD",904,0
"801","21811",0.252,0.606,0.601,0.6668,"MD",21530,1
"802","20833",0.0948,0.1838,0.8085,0.1917,"MD",7638,1
"803","20895",0.0386,0.1998,0.8097,0.6774,"MD",19494,1
"804","20910",0.2533,0.0377,0.8963,0.8911,"MD",40707,1
"805","20745",0.725,0.4512,0.9643,0.799,"MD",29145,1
"806","21791",0.3259,0.4687,0.2476,0.2904,"MD",5738,0
"807","21797",0.0679,0.1095,0.6497,0.2291,"MD",8713,0
"808","20839",0,0.0703,0,0,"MD",64,0
"809","21409",0.0472,0.2447,0.6121,0.1855,"MD",20288,1
"810","20838",0.0092,0.1258,0.2877,0,"MD",247,0
"811","21402",0.4729,0.0213,0.6557,0.307,"MD",6103,1
"812","21824",0.3318,0.8601,0,0.2577,"MD",126,0
"813","21044",0.1541,0.1693,0.8956,0.6971,"MD",42123,1
"814","20784",0.7004,0.3805,0.9811,0.8589,"MD",30306,1
"815","20616",0.1283,0.1232,0.8133,0.4454,"MD",6014,1
"816","20877",0.6582,0.3445,0.9758,0.9387,"MD",36724,1
"817","21718",0.139,0.1188,0.2388,0.0893,"MD",150,0
"818","21077",0.016,0.013,0.4455,0,"MD",282,1
"819","21250",0.4586,0.0084,0.7451,0.1455,"MD",2782,1
"820","20765",0.6029,0.9712,0.3767,0.0399,"MD",479,1
"821","20615",0.0362,0.0162,0,0,"MD",460,0
"822","21664",0.4064,0.878,0.7018,0.0989,"MD",759,0
"823","21742",0.3191,0.6908,0.6935,0.6946,"MD",32854,1
"824","21561",0.2691,0.4934,0.2057,0.5864,"MD",2576,0
"825","21550",0.4783,0.663,0.3517,0.8053,"MD",14384,0
